28/01/2022 16:31:48,1,1000,100,0.85658037828003441572,0.00010572699115565475339,0.87590712129277781273,0.050000000000000002776
28/01/2022 16:31:50,2,1000,100,0.87305775391901352389,9.5302488073593100561e-05,0.89239151520767867609,0.050000000000000002776
28/01/2022 16:31:51,3,1000,100,0.89217892402094223225,8.349125180250172555e-07,0.89274139892888926262,0.050000000000000002776
28/01/2022 16:31:53,4,1000,100,0.89257067020874436558,3.8977263582330519034e-08,0.89285804501750176687,0.050000000000000002776
28/01/2022 16:31:55,5,1000,100,0.89284306577163818908,1.5505152133271767886e-08,0.89355056531836818401,0.050000000000000002776
28/01/2022 16:31:57,6,1000,100,0.89315449623910159183,1.0945489021859275483e-07,0.89366725538477531643,0.050000000000000002776
28/01/2022 16:31:59,7,1000,100,0.89365482255377726162,1.0086110440752739241e-08,0.89436062703605889723,0.050000000000000002776
28/01/2022 16:32:01,8,1000,100,0.89405112199906067172,1.0117832165229301275e-07,0.89470759285536716199,0.050000000000000002776
28/01/2022 16:32:03,9,1000,100,0.89466343356907052087,2.3570126850645985241e-08,0.89470759285536716199,0.050000000000000002776
28/01/2022 16:32:04,10,1000,100,0.89468890983120463734,2.1582899961351286194e-08,0.89482428917673795254,0.050000000000000002776
28/01/2022 16:32:06,11,1000,100,0.89475787428592201689,2.114599252842001885e-08,0.89488266278167383216,0.050000000000000002776
28/01/2022 16:32:08,12,1000,100,0.89487317486531614552,1.0428462805171444943e-08,0.89499939677761353174,0.050000000000000002776
28/01/2022 16:32:10,13,1000,100,0.89494220969219195894,2.2094693344509073525e-08,0.89517346008915499311,0.050000000000000002776
28/01/2022 16:32:12,14,1000,100,0.89511436267163735359,2.7258718824188034109e-08,0.89523185881046996037,0.050000000000000002776
28/01/2022 16:32:14,15,1000,100,0.89518374907471487401,1.8584519973075042602e-08,0.89534866841372917623,0.050000000000000002776
28/01/2022 16:32:16,16,1000,100,0.89527060360329902,1.2235834431285858063e-08,0.89540704961793982086,0.050000000000000002776
28/01/2022 16:32:17,17,1000,100,0.89537777762262127368,1.4652102280681137862e-08,0.89558068838648008381,0.050000000000000002776
28/01/2022 16:32:19,18,1000,100,0.89555760047279642233,2.230153792113854436e-08,0.89569755489915314772,0.050000000000000002776
28/01/2022 16:32:21,19,1000,100,0.89566628656339386527,2.1021460779018002684e-08,0.8958728186418865036,0.050000000000000002776
28/01/2022 16:32:23,20,1000,100,0.8958162245932860257,2.1737520910951941099e-08,0.89604808312735650944,0.050000000000000002776
28/01/2022 16:32:25,21,1000,100,0.89599362252377523497,1.8532724355488881261e-08,0.89657089671713530166,0.050000000000000002776
